beta,gamma,N,I0,days,peak_I_frac,time_to_peak,total_recovered_frac,R0_basic,beta_minus_gamma,beta_over_gamma,severe_outbreak
1.0482023591101561,0.06332328010787595,2815,38,128,0.797935792563415,8.0,0.999628584072553,16.553191137990087,0.9848790790022802,16.553191137990087,1
1.3538888339371755,0.35222576398513644,1645,12,129,0.4264905195729882,7.0,0.9851469353561935,3.8438097730815293,1.001663069952039,3.8438097730815293,1
0.5872439927733201,0.4340051020148267,4337,45,115,0.046258401390856296,17.5,0.4953279395595188,1.3530808510017431,0.15323889075849334,1.3530808510017431,0
0.9264483512364086,0.22862303048652532,1015,14,145,0.43614993494244136,8.5,0.9864506932511171,4.0522966967276375,0.6978253207498832,4.0522966967276375,1
0.36263115471528784,0.0881652160560934,4489,34,121,0.4242193945004751,23.0,0.9841980993063886,4.113086440854076,0.27446593865919444,4.113086440854076,1
1.1046948066981945,0.41334422268932675,2901,49,156,0.28390080844795534,7.0,0.928591977830327,2.6725783162294086,0.6913505840088678,2.6725783162294086,1
0.671118731583795,0.11156957511333183,1833,6,148,0.5561439311352347,14.5,0.998327908090586,6.0152486096866085,0.5595491564704631,6.0152486096866085,1
1.4966120521680841,0.3653964545542963,3806,30,87,0.45322797699831574,6.0,0.9899656041091287,4.0958581658752635,1.1312155976137879,4.0958581658752635,1
1.3814182643997768,0.27361246825865726,2265,17,96,0.5242882487497761,6.5,0.9968140863241803,5.048813283954094,1.1078057961411196,5.048813283954094,1
0.6115298484787868,0.08022500098149511,2078,10,146,0.6212787763418108,15.0,0.9996832288290612,7.622684213115107,0.5313048474972917,7.622684213115107,1
0.7345918831002287,0.3355431192283087,579,44,121,0.23207205669641942,6.0,0.8704886792371881,2.1892622468005403,0.39904876387192,2.1892622468005403,1
0.6885344801073879,0.48164417278005917,4830,37,140,0.057599743262186004,16.5,0.5510537712530376,1.4295501098521635,0.20689030732732877,1.4295501098521635,0
0.49835722515655534,0.4536485594478478,2933,19,108,0.010154800813014444,20.5,0.2188631282494428,1.0985535273453177,0.04470866570870752,1.0985535273453177,0
0.5554798227233478,0.4590791664903268,1877,26,198,0.028015143319096505,14.5,0.37235150118030447,1.2099869984735023,0.09640065623302102,1.2099869984735023,0
0.9270427118292726,0.3440476440542728,3840,2,115,0.27714605925113706,15.5,0.9264360667180757,2.6945184129295576,0.5829950677749998,2.6945184129295576,1
0.43792088627732806,0.19512155622589938,1298,8,121,0.20242318334048065,22.0,0.8598482543629855,2.244349085502019,0.24279933005142867,2.244349085502019,1
0.4965457065501597,0.3026702274864731,4434,13,175,0.09285897135728483,26.5,0.6714585297322021,1.6405502142504296,0.19387547906368663,1.6405502142504296,0
1.197353753125999,0.2472738163628868,4374,24,193,0.504064018673535,8.0,0.9953494683656783,4.8422181156812085,0.9500799367631122,4.8422181156812085,1
1.0444364677706337,0.41658729940304723,4976,33,188,0.2536482354604409,9.5,0.9085050640193717,2.507125083427337,0.6278491683675864,2.507125083427337,1
1.2026257707210748,0.13333070522910542,1270,28,118,0.6853828030769027,6.0,0.9999709019136148,9.01987106911775,1.0692950654919693,9.01987106911775,1
1.0140909771895976,0.47990724268451496,958,39,141,0.2052743402611032,6.0,0.8518297878845719,2.1130978801589966,0.5341837345050826,2.1130978801589966,1
0.7061614900148739,0.06612923813817344,4721,48,168,0.7063388620731204,11.5,0.9999689690899267,10.6785063596134,0.6400322518767005,10.6785063596134,1
0.15751073062678572,0.16072997517722232,963,29,87,0.030114226375908618,0.0,0.19954666221158152,0.9799711003072885,-0.003219244550436595,0.9799711003072885,0
0.7371649793764672,0.28223951056570057,4055,16,85,0.26325973741400593,14.0,0.9159906905459699,2.611841899452514,0.4549254688107666,2.611841899452514,1
0.25624051554891736,0.22302697009546762,729,39,87,0.05690906688873228,6.0,0.4076777013323233,1.1489216548080823,0.03321354545344973,1.1489216548080823,0
1.0774656158538787,0.1431592436861654,4897,15,138,0.6328188731165287,9.5,0.9997908308581331,7.5263433091048295,0.9343063721677133,7.5263433091048295,1
0.6832534862968069,0.05074731845366024,2273,15,93,0.7520240855014615,13.0,0.9865886074127587,13.46383428950473,0.6325061678431467,13.46383428950473,1
1.3078703892372292,0.050554878130358666,999,25,112,0.8652903501180986,6.0,0.9961099809337132,25.870310395463918,1.2573155111068706,25.870310395463918,1
0.5663318254148929,0.24409715906590235,2702,28,173,0.21843848050433676,15.5,0.8757413256481935,2.3201082207679127,0.32223466634899056,2.3201082207679127,1
1.277685188700939,0.16715684453686253,1530,16,151,0.6448606987706109,6.5,0.9998589464715325,7.643630700501621,1.1105283441640765,7.643630700501621,1
0.7718087607714911,0.35746626094646583,1591,17,107,0.19452469011339463,11.5,0.8492542842047698,2.1591093904302125,0.41434249982502525,2.1591093904302125,1
0.5630300388768134,0.4686730779151177,2671,3,139,0.016072888576998307,42.5,0.3217063545233793,1.2013278880481904,0.09435696096169566,1.2013278880481904,0
1.0961812582354888,0.11770430520086334,2573,30,85,0.6887421866922725,7.5,0.9999100176606,9.31300903875051,0.9784769530346256,9.31300903875051,1
0.29348752029394304,0.4634704370888073,904,1,191,0.0011061946902654867,0.0,0.003005666863575983,0.6332389227184015,-0.16998291679486427,0.6332389227184015,0
0.14379691806230238,0.09978326040299147,1347,35,154,0.07127011412981461,45.5,0.5674360585096125,1.4410925989144308,0.04401365765931091,1.4410925989144308,0
0.43829447223472007,0.30614542269380457,1538,29,162,0.06545400531340287,17.5,0.5645659618710388,1.431654500590349,0.1321490495409155,1.431654500590349,0
0.1066379500766235,0.434016256704065,4322,27,154,0.006247107820453493,0.0,0.008262712982914684,0.24570035898294665,-0.3273783066274415,0.24570035898294665,0
0.3278408805469406,0.3978218246608778,4978,42,114,0.008437123342707915,0.0,0.04285994355122407,0.8240897311916151,-0.06998094411393718,0.8240897311916151,0
1.3863111532637533,0.25450584363439605,1644,48,152,0.5545551891450816,5.0,0.9981406704843873,5.4470700297759125,1.1318053096293572,5.4470700297759125,1
1.478509347064701,0.21269123538763973,3803,40,97,0.624839938135159,6.0,0.9997410276619372,6.951435231311006,1.2658181116770613,6.951435231311006,1
1.2188989311380873,0.3203302634881891,1932,15,105,0.41977182587038125,7.5,0.9835327520056969,3.805131984299789,0.8985686676498983,3.805131984299789,1
0.6796365313049308,0.19293603546360277,4204,4,183,0.37446065193431266,17.5,0.9720146647551255,3.5226002735665403,0.4867004958413281,3.5226002735665403,1
0.5850701175700532,0.058565366517868964,634,35,99,0.6926669089952193,10.0,0.9959198009397582,9.990035960784803,0.5265047510521843,9.990035960784803,1
1.1152566491912164,0.36864105605761455,1856,37,179,0.33249197248952983,6.5,0.9552240399815546,3.025318615127106,0.7466155931336018,3.025318615127106,1
1.3460272399647737,0.3172237466128014,1927,12,95,0.4629580518280191,7.0,0.9910068962364842,4.243147791857192,1.0288034933519723,4.243147791857192,1
0.30120612603774777,0.36189294211836565,771,9,175,0.011673151750972763,0.0,0.059254282852293366,0.832307268206494,-0.06068681608061788,0.832307268206494,0
1.488484266300195,0.051803422130002774,2782,46,81,0.88175761416781,5.5,0.9827658641164,28.733319249928773,1.4366808441701922,28.733319249928773,1
1.490318414702709,0.31308747536037446,2246,7,148,0.5057889628383493,7.0,0.9957016177776522,4.760070370069264,1.1772309393423346,4.760070370069264,1
1.3325324201787692,0.29129018590011885,4537,9,154,0.488159765953192,8.5,0.9939893442241126,4.574587420654413,1.0412422342786503,4.574587420654413,1
0.4824620681012268,0.07273386336740233,2512,30,95,0.5803822567785308,16.0,0.9967228343612038,6.633252322431361,0.4097282047338245,6.633252322431361,1
1.0290694653244927,0.42631032957917053,1826,10,82,0.23825129300061237,10.0,0.89579796997787,2.4138975622296837,0.6027591357453221,2.4138975622296837,1
0.9339992845600182,0.1540762428590835,4313,43,180,0.5680558715187763,9.0,0.9986951289052587,6.061929258063776,0.7799230417009347,6.061929258063776,1
0.9550781865295855,0.29909337804032515,1641,26,127,0.34892785855104197,8.0,0.9620621830841285,3.1932441727306227,0.6559848084892603,3.1932441727306227,1
1.0486690690397116,0.3765963356219452,3933,28,112,0.2953638112305669,9.0,0.9366955689232849,2.784597113266768,0.6720727334177663,2.784597113266768,1
1.4767839063901127,0.23867257455536234,3912,46,141,0.5899557803392699,5.5,0.9993119721959544,6.187488902490382,1.2381113318347503,6.187488902490382,1
0.11745782911769853,0.40821285033967025,2112,26,131,0.01231060606060606,0.0,0.017182744066048385,0.28773672612207807,-0.2907550212219717,0.28773672612207807,0
0.2317007483251541,0.4503453897539288,2335,33,127,0.014132762312633832,0.0,0.028478769403673138,0.5144956595464576,-0.21864464142877468,0.5144956595464576,0
1.0556142374929085,0.11721837036566785,2118,48,111,0.680219722365593,7.0,0.9999605219821904,9.00553585756118,0.9383958671272407,9.00553585756118,1
0.3793587900592865,0.4365422872509712,1302,49,189,0.03763440860215054,0.0,0.170171411743151,0.8690081147652724,-0.057183497191684696,0.8690081147652724,0
0.397006370532622,0.2614103996786726,4459,36,157,0.0731164406007357,27.0,0.6075922721721486,1.518709167732519,0.13559597085394942,1.518709167732519,0
0.6306737730522273,0.28265876908224313,4452,5,169,0.2003701004593022,21.0,0.8590213720435209,2.2312195552961063,0.34801500396998414,2.2312195552961063,1
1.1235903673139136,0.4023320585117382,4773,28,133,0.2966249654767916,9.0,0.9381685767960756,2.7926941031499544,0.7212583088021753,2.7926941031499544,1
1.365562607229256,0.4395076426944627,970,43,175,0.35937644474895314,4.5,0.9638361056130272,3.1070281255121857,0.9260549645347933,3.1070281255121857,1
0.2398074680250213,0.14197881518664313,2439,37,134,0.10807741690938705,34.5,0.698752220592072,1.6890369715353248,0.09782865283837816,1.6890369715353248,1
1.4709144871901916,0.21971510616005635,604,40,166,0.6249262453345755,4.0,0.9996695129765485,6.694644318714578,1.2511993810301352,6.694644318714578,1
1.3425995238832606,0.22758344966753702,3319,16,121,0.5694033018965389,7.0,0.998860056822322,5.899372409745013,1.1150160742157236,5.899372409745013,1
0.913385123247271,0.2341129899311587,3239,1,152,0.41738761895620785,15.0,0.9834000934858056,3.9014713515719626,0.6792721333161122,3.9014713515719626,1
1.4095339173930928,0.26043811548196844,804,10,120,0.5491689590907346,6.0,0.9980418772540641,5.412164478246973,1.1490958019111244,5.412164478246973,1
0.651749775630366,0.10899891186179894,2197,17,99,0.5546647913290214,13.0,0.9981921714949996,5.9794154317496995,0.542750863768567,5.9794154317496995,1
1.058386902751148,0.20276498939400622,606,47,167,0.5402121481358317,5.0,0.9970971797364994,5.219771450260211,0.8556219133571419,5.219771450260211,1
0.23849430714675124,0.38907705335011605,1596,29,185,0.018170426065162906,0.0,0.044753552254490875,0.6129744869125937,-0.15058274620336481,0.6129744869125937,0
0.48935869962008294,0.14093964574046508,4890,10,137,0.3651030798717841,22.0,0.9688238880005151,3.472115294806531,0.34841905387961786,3.472115294806531,1
0.7557832977454793,0.1667479279345404,2849,7,85,0.4671637549891593,13.5,0.991553671841742,4.532489891221762,0.5890353698109388,4.532489891221762,1
0.7740878764567929,0.48169955643602375,1601,32,160,0.09908894948743878,10.0,0.6719735420717079,1.6069931269691802,0.29238832002076914,1.6069931269691802,0
0.2549689036414625,0.16359633074731428,2729,7,115,0.07624315563634293,54.5,0.6149224771580769,1.5585245859534553,0.09137257289414824,1.5585245859534553,0
1.170724973650128,0.4445198587690787,3977,45,92,0.27753285338872447,7.5,0.9250085789343031,2.633684301286305,0.7262051148810493,2.633684301286305,1
1.4753133563463454,0.47884960974559165,4930,29,88,0.3423510181348325,7.0,0.9612565048809761,3.0809534482656584,0.9964637466007538,3.0809534482656584,1
0.2929109502989272,0.1870099369142148,1500,28,131,0.08841767492857201,26.5,0.6433035081211451,1.5662854879914287,0.10590101338471242,1.5662854879914287,0
1.2841157409229995,0.32754028058478907,936,20,145,0.43445988450117673,6.0,0.9864184959241431,3.920481898074779,0.9565754603382104,3.920481898074779,1
0.3314358527142076,0.16396496348008882,2544,8,92,0.16188327382081408,34.5,0.8063122805246862,2.021382164089316,0.1674708892341188,2.021382164089316,1
0.9179190040857054,0.38080824238383504,4333,37,115,0.2372806265467143,10.0,0.8942336818340592,2.410449412385592,0.5371107617018703,2.410449412385592,1
0.619753691923588,0.23218473399194023,999,38,83,0.2832361902648836,10.0,0.9243964209291182,2.669226702669872,0.38756895793164775,2.669226702669872,1
0.3895389385196444,0.47369248553214455,3975,21,94,0.005283018867924529,0.0,0.02765420087157234,0.822345615388088,-0.08415354701250016,0.822345615388088,0
1.3545709153930825,0.09517804054241419,2232,13,101,0.7831089767721384,7.0,0.9999127663953069,14.231968925536401,1.2593928748506684,14.231968925536401,1
0.3512889012845224,0.23610556908948643,4309,4,133,0.06244704259628561,51.0,0.579165490242894,1.4878467400799864,0.11518333219503596,1.4878467400799864,0
0.4433625622324935,0.36961034060119397,1103,42,148,0.04763182525367145,7.5,0.41978267370152356,1.199540471490427,0.07375222163129952,1.199540471490427,0
0.5750510040311853,0.2888826774295165,4435,36,109,0.16131441873807026,16.5,0.805415052472797,1.9906039681852852,0.28616832660166874,1.9906039681852852,1
0.4427151021702036,0.12256432828336586,664,47,88,0.39895715400915116,11.5,0.9752658575507792,3.612104014037891,0.32015077388683777,3.612104014037891,1
1.1883021986587692,0.28294768457947805,4495,14,138,0.45242312165697257,9.0,0.9897049726146834,4.199724060031964,0.9053545140792911,4.199724060031964,1
0.8416439326554971,0.2914556061096902,4214,22,123,0.30441111544067206,11.5,0.9420378694865061,2.8877260035915793,0.550188326545807,2.8877260035915793,1
0.2759293940159504,0.4785123721305575,1092,5,137,0.004578754578754579,0.0,0.010706196139559589,0.576640041274974,-0.20258297811460707,0.576640041274974,0
1.4344877348672644,0.1236095949695495,2176,28,195,0.7459172462084664,6.0,0.9999992642152162,11.604986936658454,1.310878139897715,11.604986936658454,1
0.45445844857724216,0.06352456044253045,1434,19,94,0.6004908169438263,16.5,0.994046629055249,7.154058924789927,0.3909338881347117,7.154058924789927,1
1.3835877706808741,0.19468984616704926,4619,30,88,0.6267598245376197,6.5,0.999758619094534,7.106625219138124,1.188897924513825,7.106625219138124,1
0.6606317433433896,0.28934874110573067,2592,33,102,0.21475458362527292,12.5,0.8714322005900902,2.283167850735486,0.3712830022376589,2.283167850735486,1
1.4840454579274072,0.41823854091673834,4176,37,124,0.39971546598758134,6.0,0.9793719346050067,3.54832305668082,1.0658069170106688,3.54832305668082,1
0.31402797097687035,0.46429963622310555,2609,34,120,0.013031812955155231,0.0,0.03825258635002114,0.6763476567230681,-0.1502716652462352,0.6763476567230681,0
0.17014936557570728,0.2040816545647829,756,39,158,0.051587301587301584,0.0,0.19209461203709746,0.8337318018053197,-0.033932288989075604,0.8337318018053197,0
1.1511740186428034,0.4071359227380698,3302,41,105,0.30514555009633443,7.5,0.94189020463789,2.8274931155691934,0.7440380959047337,2.8274931155691934,1
1.3932966425304523,0.24709532131416767,1792,32,170,0.5631923632547339,5.5,0.9985205384243966,5.63870102889951,1.1462013212162847,5.63870102889951,1
1.4907158977756492,0.17640337368386982,510,44,87,0.6887335759548276,3.5,0.9999672942928756,8.450608776038159,1.3143125240917795,8.450608776038159,1
0.7415668581511194,0.1080635257319188,2453,8,174,0.5968655773700063,13.0,0.9993804681719763,6.862323370706776,0.6335033324192006,6.862323370706776,1
0.6500983481983265,0.46483360256974776,3345,32,118,0.05347160496998476,16.0,0.5304439037574891,1.3985614305944674,0.1852647456285787,1.3985614305944674,0
1.1166521797374616,0.2574947435697084,1863,33,158,0.4655733722979191,7.0,0.9911818605288951,4.336601843816528,0.8591574361677532,4.336601843816528,1
0.7618975618625974,0.4775274925809967,3198,26,121,0.08893571632672999,14.0,0.6559452441692436,1.5955051252538444,0.2843700692816007,1.5955051252538444,0
0.3481297017489816,0.3551423273959227,4937,42,150,0.008507190601579907,0.0,0.10901033505669731,0.9802540415321341,-0.007012625646941106,0.9802540415321341,0
0.7294857637917527,0.45161946035929684,681,37,169,0.12347884052711783,6.5,0.7007619129529692,1.6152664528924252,0.27786630343245583,1.6152664528924252,1
1.4885308030966795,0.2891362152187597,3879,33,100,0.5351939187768074,6.0,0.9974099216378769,5.148199100449803,1.1993945878779197,5.148199100449803,1
1.4265498395323892,0.21485096985044133,1861,37,168,0.61174779993133,5.5,0.9995961450397355,6.639717942746159,1.211698869681948,6.639717942746159,1
0.6643962857667146,0.3028185185283497,1172,36,150,0.2089272249789245,10.0,0.8595898754331308,2.194041133929246,0.36157776723836493,2.194041133929246,1
1.369920857673312,0.23868544456751462,2790,10,157,0.5651145784386237,7.5,0.9986391058686475,5.739440292035972,1.1312354131057973,5.739440292035972,1
0.5793074066200757,0.2336705007039559,2589,22,111,0.24277388900560115,15.5,0.8987921469400928,2.479163629447679,0.34563690591611984,2.479163629447679,1
0.22841315068260937,0.35037046541604105,1066,7,158,0.006566604127579738,0.0,0.018439575264573262,0.6519189635786918,-0.12195731473343169,0.6519189635786918,0
1.0280735998941333,0.058894900404211255,4493,17,176,0.8059890827532974,9.5,0.9999591883372777,17.456071626544787,0.969178699489922,17.456071626544787,1
1.1894119915616173,0.43728368062825856,1390,37,109,0.29688704017707046,6.0,0.9351053628568481,2.7200008695791102,0.7521283109333587,2.7200008695791102,1
1.0349888223871808,0.1082132615562235,4420,14,171,0.6912225763063273,9.5,0.9999797576970523,9.56434366271679,0.9267755608309574,9.56434366271679,1
0.4969290732389209,0.3536314463071751,1123,45,189,0.07710164866565496,10.0,0.5738456354445205,1.405217433087874,0.1432976269317458,1.405217433087874,0
0.3835313710938604,0.29393556572782364,2956,35,172,0.03939091461730617,24.5,0.45542518193671233,1.3048144417099903,0.08959580536603673,1.3048144417099903,0
0.9540846760420433,0.16479811896232133,4788,16,155,0.5534601093750778,10.5,0.9982226556338937,5.789414843140174,0.789286557079722,5.789414843140174,1
0.5486876263492226,0.4892577758112685,2837,20,132,0.012538689996457828,19.0,0.25051520356476215,1.121469404220321,0.05942985053795413,1.121469404220321,0
0.13251861528546188,0.2300276507606399,3584,35,185,0.009765625,0.0,0.022547019693308384,0.5760986335653921,-0.09750903547517803,0.5760986335653921,0
0.9543184222065441,0.24977429887818936,1294,46,181,0.4212677738156665,6.5,0.9828551867230695,3.820723054744511,0.7045441233283547,3.820723054744511,1
0.5511019433521135,0.2950467809186028,4342,35,138,0.13881207551970207,18.0,0.768145404633566,1.8678459789878232,0.2560551624335107,1.8678459789878232,1
0.9850835001608071,0.20035007013144002,4141,12,128,0.5018926019324889,10.5,0.9951759882055916,4.916811356814307,0.7847334300293671,4.916811356814307,1
1.393424299297909,0.42949529859289054,4607,46,197,0.3638463752755201,6.5,0.9682940259500449,3.244329574416846,0.9639290007050183,3.244329574416846,1
1.142988136091564,0.39410025285289985,1549,38,92,0.31875907348894633,6.5,0.9480965705985586,2.900247152386859,0.7488878832386641,2.900247152386859,1
0.7390330723199803,0.15810182426705144,2662,30,157,0.4793634148362624,11.0,0.9928469594611651,4.674412048982255,0.5809312480529288,4.674412048982255,1
0.5050481905432683,0.16601378436605949,2577,29,123,0.3195778753063733,16.0,0.9491312889615099,3.0422063593806152,0.3390344061772088,3.0422063593806152,1
0.4063992523124851,0.417225207538774,2344,15,183,0.0063993174061433445,0.0,0.08842150530527929,0.9740524900445214,-0.01082595522628893,0.9740524900445214,0
0.33477932754889334,0.053378164759999944,676,17,134,0.5618806765504349,20.0,0.9967481494662243,6.271840349965859,0.2814011627888934,6.271840349965859,1
1.2748434127280541,0.11224808155222216,4088,35,172,0.7376044325487193,7.0,0.9999985042232948,11.357373730569707,1.162595331175832,11.357373730569707,1
0.2619858342332012,0.22552816557043814,2527,49,114,0.02720241516659637,20.5,0.3356949651347138,1.1616546144937112,0.036457668662763065,1.1616546144937112,0
0.315549015608677,0.24026014964605708,1366,20,154,0.04279397896812461,27.0,0.46755605901463876,1.313363935190804,0.07528886596261991,1.313363935190804,0
1.4060610953785546,0.4913695154898654,3346,4,192,0.30985208903718914,9.5,0.9465252880570586,2.86151470747386,0.9146915798886892,2.86151470747386,1
1.2070331634543914,0.17178446852188722,1120,24,186,0.6217190504223219,6.0,0.9996799151736809,7.0264394321574075,1.0352486949325042,7.0264394321574075,1
1.0288345601207214,0.10033016107130474,3698,41,149,0.7081927073163662,8.0,0.9999905806527062,10.254489269577945,0.9285043990494166,10.254489269577945,1
0.6928935525515153,0.2984832178516985,1293,12,140,0.21999065810672702,13.0,0.8775617385596906,2.321381944145951,0.3944103346998168,2.321381944145951,1
1.0606280818612106,0.3437090306911648,505,49,82,0.36781547244897256,4.0,0.9628307472846799,3.085831290869468,0.7169190511700458,3.085831290869468,1
0.8230431636898973,0.0928395891323888,4997,34,167,0.6667608238081519,10.5,0.9999395157811918,8.865217644557235,0.7302035745575085,8.865217644557235,1
1.467329709503225,0.19324687443305916,1836,23,101,0.6488373004963794,5.5,0.9998846266056176,7.593032041568718,1.2740828350701658,7.593032041568718,1
0.1719868163797011,0.35251899405055015,2411,38,122,0.015761094981335544,0.0,0.030127113689454817,0.48787957324943093,-0.18053217767084906,0.48787957324943093,0
1.202449424484103,0.42445403387689373,4577,41,192,0.30578522816149944,7.5,0.9426099195705602,2.83293202211115,0.7779953906072093,2.83293202211115,1
0.5501639551372594,0.3869693508501747,2374,36,176,0.061372622191529745,15.5,0.5542117893222159,1.4217248831943534,0.16319460428708465,1.4217248831943534,0
0.7877604249479125,0.45186395879133634,1703,8,148,0.11512983802049175,15.0,0.7235530022173673,1.7433575075450705,0.3358964661565762,1.7433575075450705,1
0.23453332616063377,0.11908648492457626,4455,16,144,0.15203004197787748,47.5,0.7921595888093811,1.9694369710313986,0.11544684123605752,1.9694369710313986,1
0.19452587226238102,0.07376319563004967,1520,1,90,0.2565109069005572,66.5,0.7263352486968978,2.6371670939800635,0.12076267663233135,2.6371670939800635,1
1.1844734338091218,0.06567725762596205,2463,17,158,0.8137261626125367,7.5,0.999962312896935,18.034757793250225,1.1187961761831597,18.034757793250225,1
1.2523782443826612,0.12560038186004202,618,8,87,0.7098944043127068,6.5,0.9999680889504226,9.971134050995172,1.1267778625226192,9.971134050995172,1
1.2523744539301327,0.29252379481888413,4373,23,178,0.4608122874347888,7.5,0.9910017586627002,4.281273783917439,0.9598506591112486,4.281273783917439,1
0.22985850839429267,0.2275166830724395,2955,37,150,0.012521150592216581,0.0,0.15816343207073416,1.0102929828715355,0.002341825321853175,1.0102929828715355,0
1.153260480206974,0.27688037197586624,1658,27,170,0.45102409739589727,6.5,0.9892955476691238,4.165194058275448,0.8763801082311077,4.165194058275448,1
0.7505514930002614,0.21555695309981793,2352,11,155,0.3730622515738122,13.0,0.971348156907096,3.481917341133986,0.5349945399004434,3.481917341133986,1
1.1520871347999544,0.10350965661528222,1437,38,90,0.7296111163733665,6.0,0.9998875304110804,11.130238206488839,1.0485774781846722,11.130238206488839,1
0.3468079110309822,0.12890593015426485,697,41,87,0.2894833069689016,15.0,0.924819709045561,2.690395318632345,0.21790198087671733,2.690395318632345,1
1.4865438403046753,0.11174506600577558,2293,49,158,0.7755017780158276,5.0,0.9999999103513797,13.302993084525475,1.3747987742988999,13.302993084525475,1
0.7282213100817507,0.2268131795136833,1326,43,194,0.3515863403080014,9.0,0.9616113965584199,3.2106657630881554,0.5014081305680674,3.2106657630881554,1
1.3220025422838502,0.13653530556580987,4890,31,106,0.7050621426242325,7.0,0.9999886185149423,9.682495943488012,1.1854672367180403,9.682495943488012,1
1.0185034307330887,0.1800876117371863,1633,37,80,0.5523644789458151,7.0,0.9980667063752814,5.655599632358154,0.8384158189959023,5.655599632358154,1
0.8712722758865641,0.4228461161774536,3048,19,165,0.17587372996895018,12.0,0.8273075604600727,2.060494923692102,0.4484261597091105,2.060494923692102,1
0.13720887099620838,0.07225661171570706,4689,30,124,0.1401746268793958,73.0,0.6904008562423949,1.8989109472231462,0.06495225928050131,1.8989109472231462,1
0.464258517480188,0.23839523929166073,2687,13,170,0.1507921897949423,23.0,0.7903413224178242,1.9474319993118594,0.22586327818852725,1.9474319993118594,1
1.257256078521102,0.30255038055051986,1209,19,170,0.45339267987843,6.5,0.9896683864703039,4.155526349804625,0.9547056979705821,4.155526349804625,1
0.8306858590769548,0.19163732835397146,1718,23,147,0.4569935931791088,9.5,0.989880696228135,4.334676684401501,0.6390485307229834,4.334676684401501,1
1.0473133355134927,0.07973564491372769,2130,1,81,0.7582220669095283,12.0,0.9969948122923434,13.134819899515003,0.9675776905997651,13.134819899515003,1
1.3523160968062935,0.34083084345285164,1455,39,100,0.44204390529961307,5.0,0.9876958829033895,3.9677045748160533,1.0114852533534417,3.9677045748160533,1
1.3463695465530663,0.261480173129303,4235,24,180,0.5295492149729449,7.0,0.9971108787832035,5.149031111767243,1.0848893734237632,5.149031111767243,1
0.18328136905667602,0.14683022358292336,4709,24,150,0.02547896324942342,75.0,0.35664734833342826,1.2482536945342635,0.036451145473752666,1.2482536945342635,0
0.3736811134148057,0.355787154144031,621,11,187,0.01823265221039905,5.0,0.22323976700124723,1.0502940003942098,0.017893959270774695,1.0502940003942098,0
0.38977922349717564,0.240230315422428,946,26,101,0.10474150407587664,17.0,0.6797633320899987,1.6225230475669836,0.14954890807474763,1.6225230475669836,1
0.28856883489268625,0.43712684879852337,1311,16,121,0.012204424103737605,0.0,0.03438268771772061,0.6601489606182732,-0.14855801390583712,0.6601489606182732,0
0.1773785733017187,0.21081633057592436,2123,17,111,0.00800753650494583,0.0,0.04387549651610233,0.8413891505327987,-0.03343775727420567,0.8413891505327987,0
0.9546790942785038,0.142425633952583,4105,44,83,0.5982226323223788,8.5,0.9993746219159388,6.703000490742698,0.8122534603259208,6.703000490742698,1
0.23976348004750628,0.09833133032985975,4683,3,93,0.22803110651275474,56.0,0.8364373320500441,2.4383223459217107,0.14143214971764653,2.4383223459217107,1
0.9673969588344368,0.1048860338943303,1396,42,195,0.684134649245559,7.0,0.9999679702845538,9.223315277695233,0.8625109249401065,9.223315277695233,1
1.2477324015332336,0.2867272370987094,3894,8,199,0.46787796532421144,9.0,0.9916947345049589,4.351635422426528,0.9610051644345242,4.351635422426528,1
0.16184514412182577,0.230569233883751,780,16,136,0.020512820512820513,0.0,0.06271154192559279,0.7019372940425577,-0.06872408976192523,0.7019372940425577,0
0.90760534189663,0.41278593445012635,4768,46,100,0.20242950266433124,10.0,0.859025582804569,2.1987312700120327,0.49481940744650366,2.1987312700120327,1
1.4700878014606145,0.27438779609434183,2888,25,114,0.547315731756862,6.0,0.9979906662426932,5.3577011163979,1.1957000053662727,5.3577011163979,1
0.633025305704003,0.22888626104974685,4868,39,150,0.28496142755479703,14.0,0.9300809868349654,2.765676291799879,0.4041390446542561,2.765676291799879,1
0.2792736547669017,0.19448853188533471,1475,10,197,0.057055345240717675,41.0,0.5502673100860201,1.4359389320268716,0.08478512288156698,1.4359389320268716,0
1.312602448863428,0.3151990247573642,964,29,123,0.4594663524524081,5.0,0.9902714143044837,4.16436075547458,0.9974034241060639,4.16436075547458,1
0.6721371283133979,0.2441835516593096,4103,32,125,0.2838422609672189,13.5,0.9293838971057622,2.752589696341131,0.4279535766540883,2.752589696341131,1
1.4058914675197756,0.22617139078879855,4670,38,119,0.5907070919974151,6.5,0.999281669106536,6.216044666907554,1.179720076730977,6.216044666907554,1
0.731465100259357,0.3055704036928216,2226,23,114,0.23266192838351352,12.0,0.8894677657299779,2.393769460064173,0.42589469656653534,2.393769460064173,1
0.876158632731669,0.19432199601233424,3464,48,121,0.4719673295983201,9.0,0.9919057623394681,4.508798029617071,0.6818366367193348,4.508798029617071,1
0.6300299025836232,0.09258789571222492,1875,9,140,0.5911011231404573,14.5,0.9992734907405086,6.804668123594007,0.5374420068713983,6.804668123594007,1
0.644735396130912,0.14654253765206465,3754,39,147,0.45594804651960547,12.5,0.9898139234053395,4.399646726888984,0.49819285847884737,4.399646726888984,1
